2023-12-17 10:45:43,036 INFO    StreamThr :33233 [internal.py:wandb_internal():86] W&B internal server running at pid: 33233, started at: 2023-12-17 10:45:43.036074
2023-12-17 10:45:43,037 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: status
2023-12-17 10:45:43,038 INFO    WriterThread:33233 [datastore.py:open_for_write():85] open: /home/kajetan/tensorflow_fundamentals/wandb/run-20231217_104538-8dgxw5qi/run-8dgxw5qi.wandb
2023-12-17 10:45:43,039 DEBUG   SenderThread:33233 [sender.py:send():382] send: header
2023-12-17 10:45:43,039 DEBUG   SenderThread:33233 [sender.py:send():382] send: run
2023-12-17 10:45:43,521 INFO    SenderThread:33233 [dir_watcher.py:__init__():211] watching files in: /home/kajetan/tensorflow_fundamentals/wandb/run-20231217_104538-8dgxw5qi/files
2023-12-17 10:45:43,521 INFO    SenderThread:33233 [sender.py:_start_run_threads():1136] run started: 8dgxw5qi with start time 1702806342.086714
2023-12-17 10:45:43,527 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: check_version
2023-12-17 10:45:43,527 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: check_version
2023-12-17 10:45:43,707 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: run_start
2023-12-17 10:45:43,708 DEBUG   HandlerThread:33233 [system_info.py:__init__():32] System info init
2023-12-17 10:45:43,708 DEBUG   HandlerThread:33233 [system_info.py:__init__():47] System info init done
2023-12-17 10:45:43,708 INFO    HandlerThread:33233 [system_monitor.py:start():194] Starting system monitor
2023-12-17 10:45:43,709 INFO    SystemMonitor:33233 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-12-17 10:45:43,710 INFO    HandlerThread:33233 [system_monitor.py:probe():214] Collecting system info
2023-12-17 10:45:43,710 INFO    SystemMonitor:33233 [interfaces.py:start():190] Started cpu monitoring
2023-12-17 10:45:43,711 INFO    SystemMonitor:33233 [interfaces.py:start():190] Started disk monitoring
2023-12-17 10:45:43,711 INFO    SystemMonitor:33233 [interfaces.py:start():190] Started gpu monitoring
2023-12-17 10:45:43,712 INFO    SystemMonitor:33233 [interfaces.py:start():190] Started memory monitoring
2023-12-17 10:45:43,712 INFO    SystemMonitor:33233 [interfaces.py:start():190] Started network monitoring
2023-12-17 10:45:43,717 DEBUG   HandlerThread:33233 [system_info.py:probe():196] Probing system
2023-12-17 10:45:43,718 DEBUG   HandlerThread:33233 [system_info.py:_probe_git():181] Probing git
2023-12-17 10:45:43,722 DEBUG   HandlerThread:33233 [system_info.py:_probe_git():189] Probing git done
2023-12-17 10:45:43,722 DEBUG   HandlerThread:33233 [system_info.py:probe():244] Probing system done
2023-12-17 10:45:43,722 DEBUG   HandlerThread:33233 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-14-generic-x86_64-with-glibc2.38', 'python': '3.11.5', 'heartbeatAt': '2023-12-17T09:45:43.717940', 'startedAt': '2023-12-17T09:45:38.145344', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'tensorflow_fundamentals/02_neural_network_classification_with_tensorflow.ipynb', 'codePathLocal': None, 'root': '/home/kajetan/tensorflow_fundamentals', 'git': {'remote': 'https://github.com/KajetanFrackowiak/tensorflow_fundamentals.git', 'commit': 'acf8d4dd97e7d9ae32c4acfeaf59fceda99afe93'}, 'email': 'kajtek.gdynia@gmail.com', 'host': 'kajetan-MS-7845', 'username': 'kajetan', 'executable': '/home/kajetan/anaconda3/bin/python', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 1.915875, 'min': 800.0, 'max': 3900.0}, 'cpu_freq_per_core': [{'current': 3.668, 'min': 800.0, 'max': 3900.0}, {'current': 3.164, 'min': 800.0, 'max': 3900.0}, {'current': 2.898, 'min': 800.0, 'max': 3900.0}, {'current': 3.491, 'min': 800.0, 'max': 3900.0}, {'current': 3.621, 'min': 800.0, 'max': 3900.0}, {'current': 3.723, 'min': 800.0, 'max': 3900.0}, {'current': 3.554, 'min': 800.0, 'max': 3900.0}, {'current': 3.512, 'min': 800.0, 'max': 3900.0}], 'disk': {'/': {'total': 228.59531021118164, 'used': 197.23346710205078}}, 'gpu': 'NVIDIA GeForce GTX 1080', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1080', 'memory_total': 8589934592}], 'memory': {'total': 15.551769256591797}}
2023-12-17 10:45:43,722 INFO    HandlerThread:33233 [system_monitor.py:probe():224] Finished collecting system info
2023-12-17 10:45:43,722 INFO    HandlerThread:33233 [system_monitor.py:probe():227] Publishing system info
2023-12-17 10:45:43,722 DEBUG   HandlerThread:33233 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-12-17 10:45:43,722 DEBUG   HandlerThread:33233 [system_info.py:_save_pip():68] Saving pip packages done
2023-12-17 10:45:43,722 DEBUG   HandlerThread:33233 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-12-17 10:45:44,522 INFO    Thread-123:33233 [dir_watcher.py:_on_file_created():271] file/dir created: /home/kajetan/tensorflow_fundamentals/wandb/run-20231217_104538-8dgxw5qi/files/requirements.txt
2023-12-17 10:45:44,522 INFO    Thread-123:33233 [dir_watcher.py:_on_file_created():271] file/dir created: /home/kajetan/tensorflow_fundamentals/wandb/run-20231217_104538-8dgxw5qi/files/conda-environment.yaml
2023-12-17 10:45:50,522 INFO    Thread-123:33233 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/kajetan/tensorflow_fundamentals/wandb/run-20231217_104538-8dgxw5qi/files/conda-environment.yaml
2023-12-17 10:45:50,753 DEBUG   HandlerThread:33233 [system_info.py:_save_conda():87] Saving conda packages done
2023-12-17 10:45:50,753 INFO    HandlerThread:33233 [system_monitor.py:probe():229] Finished publishing system info
2023-12-17 10:45:50,753 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: status_report
2023-12-17 10:45:50,753 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: keepalive
2023-12-17 10:45:50,754 DEBUG   SenderThread:33233 [sender.py:send():382] send: files
2023-12-17 10:45:50,754 INFO    SenderThread:33233 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2023-12-17 10:45:50,765 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: stop_status
2023-12-17 10:45:50,765 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: stop_status
2023-12-17 10:45:50,771 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-17 10:45:51,068 DEBUG   SenderThread:33233 [sender.py:send():382] send: telemetry
2023-12-17 10:45:51,383 INFO    wandb-upload_0:33233 [upload_job.py:push():131] Uploaded file /tmp/tmpztn7fq_0wandb/a739gqgb-wandb-metadata.json
2023-12-17 10:45:51,523 INFO    Thread-123:33233 [dir_watcher.py:_on_file_created():271] file/dir created: /home/kajetan/tensorflow_fundamentals/wandb/run-20231217_104538-8dgxw5qi/files/wandb-metadata.json
2023-12-17 10:45:54,069 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: status_report
2023-12-17 10:45:59,069 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: status_report
2023-12-17 10:46:02,121 DEBUG   SenderThread:33233 [sender.py:send():382] send: telemetry
2023-12-17 10:46:02,163 DEBUG   SenderThread:33233 [sender.py:send():382] send: exit
2023-12-17 10:46:02,163 INFO    SenderThread:33233 [sender.py:send_exit():589] handling exit code: 0
2023-12-17 10:46:02,164 INFO    SenderThread:33233 [sender.py:send_exit():591] handling runtime: 18
2023-12-17 10:46:02,165 INFO    SenderThread:33233 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2023-12-17 10:46:02,165 INFO    SenderThread:33233 [sender.py:send_exit():597] send defer
2023-12-17 10:46:02,165 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: defer
2023-12-17 10:46:02,165 INFO    HandlerThread:33233 [handler.py:handle_request_defer():172] handle defer: 0
2023-12-17 10:46:02,166 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: defer
2023-12-17 10:46:02,166 INFO    SenderThread:33233 [sender.py:send_request_defer():613] handle sender defer: 0
2023-12-17 10:46:02,166 INFO    SenderThread:33233 [sender.py:transition_state():617] send defer: 1
2023-12-17 10:46:02,166 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: defer
2023-12-17 10:46:02,166 INFO    HandlerThread:33233 [handler.py:handle_request_defer():172] handle defer: 1
2023-12-17 10:46:02,166 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: defer
2023-12-17 10:46:02,166 INFO    SenderThread:33233 [sender.py:send_request_defer():613] handle sender defer: 1
2023-12-17 10:46:02,166 INFO    SenderThread:33233 [sender.py:transition_state():617] send defer: 2
2023-12-17 10:46:02,166 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: defer
2023-12-17 10:46:02,167 INFO    HandlerThread:33233 [handler.py:handle_request_defer():172] handle defer: 2
2023-12-17 10:46:02,167 INFO    HandlerThread:33233 [system_monitor.py:finish():203] Stopping system monitor
2023-12-17 10:46:02,167 DEBUG   SystemMonitor:33233 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-12-17 10:46:02,167 DEBUG   SystemMonitor:33233 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-12-17 10:46:02,167 DEBUG   SystemMonitor:33233 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-12-17 10:46:02,167 INFO    HandlerThread:33233 [interfaces.py:finish():202] Joined cpu monitor
2023-12-17 10:46:02,168 INFO    HandlerThread:33233 [interfaces.py:finish():202] Joined disk monitor
2023-12-17 10:46:02,218 INFO    HandlerThread:33233 [interfaces.py:finish():202] Joined gpu monitor
2023-12-17 10:46:02,218 INFO    HandlerThread:33233 [interfaces.py:finish():202] Joined memory monitor
2023-12-17 10:46:02,218 INFO    HandlerThread:33233 [interfaces.py:finish():202] Joined network monitor
2023-12-17 10:46:02,219 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: defer
2023-12-17 10:46:02,219 INFO    SenderThread:33233 [sender.py:send_request_defer():613] handle sender defer: 2
2023-12-17 10:46:02,219 INFO    SenderThread:33233 [sender.py:transition_state():617] send defer: 3
2023-12-17 10:46:02,219 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: defer
2023-12-17 10:46:02,219 INFO    HandlerThread:33233 [handler.py:handle_request_defer():172] handle defer: 3
2023-12-17 10:46:02,219 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: defer
2023-12-17 10:46:02,219 INFO    SenderThread:33233 [sender.py:send_request_defer():613] handle sender defer: 3
2023-12-17 10:46:02,219 INFO    SenderThread:33233 [sender.py:transition_state():617] send defer: 4
2023-12-17 10:46:02,219 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: defer
